('Total Revenue', '305,453,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         980119 function calls (955508 primitive calls) in 2.875 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       86    0.000    0.000    0.000    0.000 css_parser.py:812(parse_combinator)
       86    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
       86    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
       82    0.000    0.000    0.000    0.000 dataclasses.py:432(<genexpr>)
       82    0.000    0.000    0.000    0.000 dataclasses.py:1142(<genexpr>)
       81    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
       80    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
       79    0.000    0.000    0.003    0.000 css_parser.py:472(parse_attribute_selector)
       79    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       79    0.000    0.000    0.000    0.000 css_types.py:267(__init__)
       78    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       77    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       77    0.000    0.000    0.001    0.000 _htmlparser.py:127(handle_startendtag)
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
       75    0.000    0.000    0.000    0.000 css_types.py:251(__init__)
       75    0.000    0.000    0.001    0.000 css_parser.py:542(parse_tag_pattern)
       74    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       74    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
       74    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
       69    0.000    0.000    0.000    0.000 typing.py:2476(overload)
       69    0.000    0.000    0.000    0.000 functools.py:65(wraps)
       64    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       62    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
    62/32    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
    62/32    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
       62    0.000    0.000    0.000    0.000 _status_codes.py:28(__new__)
       62    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
       61    0.000    0.000    0.001    0.000 dataclasses.py:760(_get_field)
       61    0.000    0.000    0.000    0.000 dataclasses.py:404(field)
       61    0.000    0.000    0.000    0.000 dataclasses.py:309(__init__)
       59    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       58    0.000    0.000    0.000    0.000 typing.py:944(__hash__)
       58    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
       57    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       57    0.000    0.000    0.000    0.000 element.py:2508(__eq__)
       57    0.000    0.000    0.000    0.000 parser.py:124(set_cdata_mode)
    56/49    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
    56/16    0.001    0.000    0.011    0.001 css_parser.py:925(parse_selectors)
       55    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       55    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       54    0.000    0.000    0.001    0.000 typing.py:1096(_generic_init_subclass)
       54    0.000    0.000    0.000    0.000 _models.py:67(_normalize_header_key)
       54    0.000    0.000    0.000    0.000 _models.py:74(_normalize_header_value)
       53    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
       53    0.000    0.000    0.001    0.000 typing.py:885(__init__)
       50    0.000    0.000    0.000    0.000 typing.py:1415(__mro_entries__)
       50    0.000    0.000    0.000    0.000 ipaddress.py:1920(__init__)
       49    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytearray' objects}
       49    0.000    0.000    0.000    0.000 dataclasses.py:489(_field_init)
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       46    0.000    0.000    0.000    0.000 _readers.py:64(_decode_header_lines)
       46    0.000    0.000    0.000    0.000 _readers.py:43(_obsolete_line_fold)
       46    0.000    0.000    0.000    0.000 ipaddress.py:1755(_parse_hextet)
       45    0.000    0.000    0.000    0.000 dataclasses.py:643(<genexpr>)
    44/32    0.000    0.000    0.008    0.000 css_parser.py:579(parse_pseudo_class)
       44    0.000    0.000    0.000    0.000 __init__.py:609(__missing__)
       43    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
    43/15    0.000    0.000    0.339    0.023 {built-in method builtins.__import__}
       43    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
    42/16    0.000    0.000    0.000    0.000 cookiejar.py:1227(deepvalues)
       42    0.000    0.000    0.000    0.000 typing.py:487(__repr__)
       42    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
       41    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
       41    0.000    0.000    0.000    0.000 dataclasses.py:477(_field_assign)
       40    0.000    0.000    0.001    0.000 typing.py:1047(_generic_class_getitem)
       40    0.002    0.000    0.013    0.000 filter.py:130(filter)
    40/31    0.000    0.000    0.008    0.000 css_parser.py:746(parse_pseudo_open)
       39    0.000    0.000    0.001    0.000 typing.py:740(Optional)
       39    0.000    0.000    0.000    0.000 dataclasses.py:437(_tuple_str)
       39    0.000    0.000    0.000    0.000 inspect.py:2777(kind)
       38    0.000    0.000    0.000    0.000 _receivebuffer.py:104(maybe_extract_lines)
       38    0.000    0.000    0.000    0.000 typing.py:1542(<genexpr>)
       36    0.000    0.000    0.001    0.000 _readers.py:94(maybe_read_from_SEND_RESPONSE_server)
       36    0.000    0.000    0.000    0.000 dataclasses.py:549(_init_param)
       34    0.000    0.000    0.003    0.000 enum.py:528(__new__)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1651(_ip_int_from_string)
       34    0.000    0.000    0.000    0.000 ipaddress.py:2238(__init__)
       34    0.000    0.000    0.000    0.000 _receivebuffer.py:147(is_next_line_obviously_invalid_request_line)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1885(_split_scope_id)
       33    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       33    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       33    0.000    0.000    0.000    0.000 inspect.py:175(get_annotations)
       31    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
       30    0.000    0.000    0.000    0.000 enum.py:1008(_find_data_type_)
       30    0.000    0.000    0.001    0.000 typing.py:1548(__getitem__)
       30    0.000    0.000    0.000    0.000 enum.py:967(_get_mixins_)
       29    0.001    0.000    1.504    0.052 __init__.py:1(<module>)
       29    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
       29    0.000    0.000    0.000    0.000 element.py:2368(get_attribute_list)
       29    0.000    0.000    0.000    0.000 typing.py:1070(<genexpr>)
       29    0.000    0.000    0.000    0.000 inspect.py:2765(name)
       28    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       28    0.015    0.001    0.015    0.001 {built-in method posix.listdir}
       28    0.000    0.000    0.009    0.000 <frozen zipimport>:64(__init__)
       28    0.000    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:1685(path_hook_for_FileFinder)
       28    0.000    0.000    0.015    0.001 <frozen importlib._bootstrap_external>:1644(_fill_cache)
       28    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1567(__init__)
       28    0.000    0.000    0.019    0.001 <frozen importlib._bootstrap_external>:1456(_path_hooks)
       28    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       28    0.000    0.000    0.000    0.000 _util.py:127(bytesify)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:531(__setattr__)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:522(_is_dunder)
       27    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       27    0.000    0.000    0.000    0.000 typing.py:1599(<genexpr>)
       27    0.000    0.000    0.000    0.000 inspect.py:3045(<genexpr>)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       26    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
       26    0.001    0.000    0.009    0.000 dataclasses.py:921(_process_class)
       26    0.000    0.000    0.000    0.000 dataclasses.py:428(_fields_in_init_order)
       26    0.000    0.000    0.001    0.000 dataclasses.py:1240(dataclass)
       26    0.000    0.000    0.000    0.000 dataclasses.py:433(<genexpr>)
       26    0.000    0.000    0.009    0.000 dataclasses.py:1257(wrap)
       26    0.000    0.000    0.000    0.000 dataclasses.py:372(__init__)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       25    0.000    0.000    0.000    0.000 dataclasses.py:250(_recursive_repr)
       25    0.000    0.000    0.002    0.000 dataclasses.py:627(_repr_fn)
       24    0.000    0.000    0.000    0.000 <frozen os>:703(__iter__)
       24    0.000    0.000    0.000    0.000 <frozen _collections_abc>:868(__iter__)
       24    0.000    0.000    0.000    0.000 util.py:16(lower)
       23    0.000    0.000    0.000    0.000 <frozen os>:766(decode)
       23    0.000    0.000    0.000    0.000 enum.py:1404(_iter_member_by_def_)
       23    0.000    0.000    0.000    0.000 enum.py:1394(_iter_member_by_value_)
       23    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
       23    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
       22    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       22    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       22    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
       22    0.000    0.000    0.000    0.000 dammit.py:1371(numeric_character_reference)
       22    0.000    0.000    0.000    0.000 _htmlparser.py:226(handle_charref)
       22    0.000    0.000    0.000    0.000 _models.py:284(__getitem__)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
       22    0.000    0.000    0.000    0.000 inspect.py:371(isfunction)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1502(__init__)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
       21    0.000    0.000    0.000    0.000 _receivebuffer.py:87(maybe_extract_next_line)
       21    0.000    0.000    0.001    0.000 typing.py:1519(__getitem__)
       20    0.000    0.000    0.002    0.000 dataclasses.py:568(_init_fn)
       20    0.000    0.000    0.000    0.000 inspect.py:2712(__init__)
       20    0.000    0.000    0.000    0.000 typing.py:1465(__subclasscheck__)
       20    0.000    0.000    0.000    0.000 typing.py:1194(__instancecheck__)
       20    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
       20    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
       19    0.001    0.000    0.003    0.000 enum.py:1708(convert_class)
     19/7    0.000    0.000    0.000    0.000 inspect.py:2470(_signature_from_callable)
       19    0.000    0.000    0.000    0.000 enum.py:1692(_simple_enum)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:501(_requires_builtin_wrapper)
       18    0.000    0.000    0.000    0.000 _deprecation.py:51(_deprecated_function_alias)
       18    0.000    0.000    0.000    0.000 inspect.py:295(isclass)
       18    0.000    0.000    0.000    0.000 enum.py:828(__members__)
       18    0.000    0.000    0.000    0.000 inspect.py:2001(_signature_get_user_defined_method)
       17    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
       17    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
       17    0.000    0.000    0.000    0.000 typing.py:1515(copy_with)
       17    0.000    0.000    0.000    0.000 typing.py:1603(__eq__)
       17    0.000    0.000    0.000    0.000 typing.py:1533(__getitem_inner__)
       16    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       16    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
    16/10    0.000    0.000    0.000    0.000 typing.py:237(_type_repr)
       16    0.000    0.000    0.000    0.000 _connection.py:320(_get_io_object)
       16    0.000    0.000    0.000    0.000 _typedattr.py:13(typed_attribute)
       16    0.000    0.000    0.011    0.001 css_parser.py:1149(process_selectors)
       16    0.000    0.000    0.025    0.002 css_parser.py:306(__init__)
       16    0.000    0.000    0.000    0.000 css_parser.py:459(__init__)
       16    0.000    0.000    0.000    0.000 _exceptions.py:366(request_context)
       16    0.000    0.000    0.000    0.000 request.py:397(add_header)
       16    0.000    0.000    0.000    0.000 inspect.py:1458(repl)
       16    0.000    0.000    0.000    0.000 inspect.py:1813(_shadowed_dict)
       16    0.000    0.000    0.000    0.000 typing.py:1971(<genexpr>)
       16    0.000    0.000    0.001    0.000 dataclasses.py:661(_cmp_fn)
       16    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
       15    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       15    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       15    0.000    0.000    0.000    0.000 enum.py:1035(_find_new_)
       15    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
       15    0.000    0.000    0.000    0.000 inspect.py:1456(formatannotation)
       15    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
       15    0.000    0.000    0.000    0.000 filter.py:492(_make_match_rules)
       15    0.000    0.000    0.000    0.000 _util.py:108(__new__)
       15    0.000    0.000    0.000    0.000 _headers.py:209(get_comma_header)
       15    0.000    0.000    0.000    0.000 ssl.py:938(_sslcopydoc)
       15    0.000    0.000    0.000    0.000 typing.py:966(_is_typevar_like)
       15    0.000    0.000    0.000    0.000 typing.py:774(<genexpr>)
       15    0.000    0.000    0.000    0.000 enum.py:383(__init__)
       15    0.000    0.000    0.000    0.000 enum.py:957(_check_for_existing_members_)
       15    0.000    0.000    0.000    0.000 enum.py:513(__prepare__)
       15    0.000    0.000    0.000    0.000 contextlib.py:272(contextmanager)
       14    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       14    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       14    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       14    0.000    0.000    0.000    0.000 _deprecation.py:67(deprecate)
       14    0.000    0.000    0.000    0.000 typing_extensions.py:760(__hash__)
       14    0.000    0.000    0.000    0.000 _deprecation.py:66(_deprecated)
       14    0.000    0.000    0.000    0.000 parse.py:108(_noop)
       14    0.000    0.000    0.000    0.000 parse.py:119(_coerce_args)
       14    0.000    0.000    0.000    0.000 request.py:333(full_url)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
       14    0.000    0.000    0.000    0.000 dataclasses.py:349(__set_name__)
       14    0.000    0.000    0.000    0.000 _compiler.py:391(_bytes_to_codes)
       13    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       13    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       13    0.001    0.000    0.001    0.000 {built-in method builtins.eval}
       13    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       13    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       13    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
       13    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       13    0.000    0.000    0.000    0.000 <frozen _collections_abc>:1022(__iter__)
       13    0.001    0.000    0.004    0.000 enum.py:919(_convert_)
       13    0.001    0.000    0.001    0.000 __init__.py:355(namedtuple)
       13    0.000    0.000    0.000    0.000 inspect.py:747(unwrap)
       13    0.000    0.000    0.000    0.000 inspect.py:2998(__init__)
       13    0.000    0.000    0.000    0.000 _trace.py:12(__init__)
       13    0.000    0.000    0.000    0.000 _trace.py:49(__enter__)
       13    0.000    0.000    0.000    0.000 _headers.py:119(__getitem__)
       13    0.000    0.000    0.000    0.000 _htmlparser.py:250(handle_entityref)
       13    0.000    0.000    0.000    0.000 _trace.py:55(__exit__)
       13    0.000    0.000    0.000    0.000 inspect.py:3058(parameters)
       13    0.000    0.000    0.002    0.000 dataclasses.py:638(_frozen_get_del_attr)
       12    0.000    0.000    0.000    0.000 inspect.py:1816(getattr_static)
       12    0.000    0.000    0.000    0.000 element.py:2068(_all_strings)
       12    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
       12    0.000    0.000    0.000    0.000 inspect.py:1795(_check_class)
       12    0.000    0.000    0.000    0.000 inspect.py:3062(return_annotation)
       11    0.000    0.000    0.000    0.000 __init__.py:1377(getLogger)
       11    0.000    0.000    0.000    0.000 _models.py:144(__init__)
       11    0.000    0.000    0.000    0.000 _models.py:195(raw)
       11    0.000    0.000    0.000    0.000 request.py:383(get_full_url)
       11    0.000    0.000    0.000    0.000 __init__.py:2149(getLogger)
       11    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
     10/8    0.007    0.001    0.010    0.001 {built-in method _imp.create_dynamic}
       10    0.001    0.000    0.002    0.000 {built-in method _imp.exec_dynamic}
       10    0.000    0.000    0.000    0.000 {method 'finditer' of 're.Pattern' objects}
       10    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1295(exec_module)
     10/8    0.000    0.000    0.010    0.001 <frozen importlib._bootstrap_external>:1287(create_module)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1276(__init__)
       10    0.000    0.000    0.000    0.000 _urlparse.py:497(quote)
       10    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       10    0.000    0.000    0.000    0.000 default.py:95(map_httpcore_exceptions)
       10    0.000    0.000    0.000    0.000 parse.py:374(urlparse)
       10    0.000    0.000    0.000    0.000 socket.py:100(_intenum_converter)
       10    0.000    0.000    0.000    0.000 typing.py:1841(__init__)
       10    0.000    0.000    0.000    0.000 __init__.py:219(finditer)
       10    0.000    0.000    0.000    0.000 typing.py:1822(__new__)
       10    0.000    0.000    0.000    0.000 typing.py:1966(__init_subclass__)
        9    0.001    0.000    0.369    0.041 {method 'join' of 'bytes' objects}
        9    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        9    0.000    0.000    0.000    0.000 inspect.py:2799(__str__)
        9    0.000    0.000    0.000    0.000 cookiejar.py:1667(set_cookie)
        9    0.000    0.000    0.000    0.000 _readers.py:127(__call__)
        9    0.000    0.000    0.000    0.000 css_types.py:394(pickle_register)
        9    0.000    0.000    0.000    0.000 element.py:664(_last_descendant)
        9    0.000    0.000    0.000    0.000 __init__.py:183(__new__)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        8    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        8    0.000    0.000    0.000    0.000 _headers.py:104(__init__)
        8    0.000    0.000    0.000    0.000 formatter.py:66(_default)
        8    0.000    0.000    0.000    0.000 formatter.py:79(__init__)
        8    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
        8    0.000    0.000    0.000    0.000 typing.py:1598(_value_and_type_iter)
        8    0.000    0.000    0.000    0.000 typing.py:1166(__mro_entries__)
        7    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        7    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
      7/1    0.000    0.000    0.000    0.000 functools.py:687(_c3_mro)
        7    0.000    0.000    0.000    0.000 enum.py:1414(_missing_)
        7    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
        7    0.000    0.000    0.000    0.000 inspect.py:2366(_signature_from_function)
        7    0.000    0.000    0.000    0.000 parse.py:947(quote_from_bytes)
        7    0.000    0.000    0.000    0.000 http11.py:288(is_idle)
        7    0.000    0.000    0.000    0.000 _synchronization.py:267(__enter__)
        7    0.000    0.000    0.000    0.000 _synchronization.py:271(__exit__)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        7    0.000    0.000    0.000    0.000 _synchronization.py:309(__enter__)
        7    0.000    0.000    0.000    0.000 _synchronization.py:312(__exit__)
        7    0.000    0.000    0.000    0.000 connection.py:192(is_idle)
        7    0.000    0.000    0.000    0.000 cookiejar.py:636(eff_request_host)
        7    0.000    0.000    0.000    0.000 parse.py:871(quote)
        7    0.000    0.000    0.000    0.000 cookiejar.py:677(escape_path)
        7    0.000    0.000    0.000    0.000 cookiejar.py:620(request_host)
        7    0.000    0.000    0.000    0.000 typing.py:2534(final)
        7    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
        7    0.000    0.000    0.001    0.000 inspect.py:3050(from_callable)
        7    0.000    0.000    0.001    0.000 inspect.py:3308(signature)
      7/3    0.000    0.000    0.000    0.000 typing.py:1393(__repr__)
        7    0.000    0.000    0.000    0.000 dataclasses.py:882(_hash_add)
        7    0.000    0.000    0.000    0.000 functools.py:660(_c3_merge)
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
        6    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
        6    0.000    0.000    0.000    0.000 inspect.py:2133(_signature_is_functionlike)
        6    0.000    0.000    0.000    0.000 inspect.py:3262(__str__)
        6    0.000    0.000    0.000    0.000 filter.py:224(__init__)
        6    0.000    0.000    0.000    0.000 _models.py:53(enforce_headers)
        6    0.000    0.000    0.000    0.000 _connection.py:544(send_with_data_passthrough)
        6    0.000    0.000    0.000    0.000 http11.py:163(_send_event)
        6    0.000    0.000    0.000    0.000 unix_events.py:856(__init_subclass__)
        6    0.000    0.000    0.000    0.000 _connection.py:517(send)
        6    0.000    0.000    0.000    0.000 _synchronization.py:243(__enter__)
        6    0.000    0.000    0.000    0.000 _synchronization.py:247(__exit__)
        6    0.000    0.000    0.000    0.000 signal.py:51(decorator)
        6    0.000    0.000    0.000    0.000 signal.py:50(_wraps)
        6    0.000    0.000    0.000    0.000 _models.py:85(enforce_stream)
        6    0.000    0.000    0.000    0.000 element.py:530(get_text)
        6    0.000    0.000    0.000    0.000 sync.py:130(write)
        6    0.000    0.000    0.000    0.000 _models.py:281(origin)
        6    0.000    0.000    0.000    0.000 _models.py:162(__init__)
        6    0.000    0.000    0.000    0.000 _urlparse.py:482(percent_encoded)
        6    0.000    0.000    0.000    0.000 _models.py:346(__contains__)
        6    0.000    0.000    0.000    0.000 _content.py:35(__iter__)
        6    0.000    0.000    0.000    0.000 cookiejar.py:810(is_expired)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        6    0.000    0.000    0.000    0.000 parse.py:688(unquote)
        6    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
        6    0.000    0.000    0.000    0.000 typing.py:2786(<genexpr>)
        6    0.000    0.000    0.000    0.000 inspect.py:517(isbuiltin)
        6    0.000    0.000    0.000    0.000 inspect.py:303(ismethoddescriptor)
        6    0.000    0.000    0.000    0.000 inspect.py:3066(replace)
        6    0.000    0.000    0.000    0.000 functools.py:845(_is_valid_dispatch_type)
        6    0.000    0.000    0.000    0.000 inspect.py:2461(_descriptor_get)
        6    0.000    0.000    0.000    0.000 inspect.py:2121(_signature_is_builtin)
        6    0.000    0.000    0.000    0.000 threading.py:124(RLock)
        6    0.000    0.000    0.000    0.000 inspect.py:2095(_signature_bound_method)
        5    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        5    0.000    0.000    0.000    0.000 {built-in method time.time}
        5    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        5    0.000    0.000    0.000    0.000 _urls.py:77(__init__)
        5    0.000    0.000    0.000    0.000 _headers.py:152(normalize_and_validate)
        5    0.000    0.000    0.000    0.000 connection_pool.py:341(_close_connections)
        5    0.000    0.000    0.000    0.000 _models.py:167(__eq__)
        5    0.000    0.000    0.000    0.000 typing_extensions.py:749(__eq__)
        5    0.000    0.000    0.000    0.000 formatter.py:198(__init__)
        5    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        5    0.000    0.000    0.000    0.000 _urls.py:126(scheme)
        5    0.000    0.000    0.000    0.000 element.py:90(__getattr__)
        5    0.000    0.000    0.000    0.000 _models.py:202(keys)
        5    0.000    0.000    0.000    0.000 message.py:150(__init__)
        5    0.000    0.000    0.000    0.000 parse.py:841(__getattr__)
        5    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        5    0.000    0.000    0.000    0.000 typing.py:514(__getitem__)
        5    0.000    0.000    0.000    0.000 typing.py:445(__init_subclass__)
        5    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
        5    0.000    0.000    0.000    0.000 typing.py:746(Literal)
        5    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
        5    0.000    0.000    0.000    0.000 enum.py:816(__iter__)
        4    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        4    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        4    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        4    0.000    0.000    0.000    0.000 <frozen os>:762(encode)
        4    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        4    0.000    0.000    0.000    0.000 functools.py:852(register)
        4    0.000    0.000    0.000    0.000 typing.py:406(_eval_type)
        4    0.000    0.000    0.000    0.000 typing.py:2285(_strip_annotations)
        4    0.000    0.000    0.000    0.000 parse.py:469(urlsplit)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:670(__new__)
        4    0.000    0.000    0.000    0.000 sync.py:173(get_extra_info)
        4    0.000    0.000    0.000    0.000 _connection.py:93(_body_framing)
        4    0.000    0.000    0.000    0.000 connection_pool.py:270(_assign_requests_to_connections)
        4    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        4    0.000    0.000    0.000    0.000 _writers.py:63(__call__)
        4    0.000    0.000    0.000    0.000 _events.py:337(__init__)
        4    0.000    0.000    0.000    0.000 _connection.py:84(_keep_alive)
        4    0.000    0.000    0.000    0.000 _models.py:371(__init__)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:527(__init__)
        4    0.000    0.000    0.000    0.000 _deprecation.py:22(_deprecated_alias)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:603(_get_protocol_attrs)
        4    0.000    0.000    0.000    0.000 _urls.py:217(port)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:686(__init__)
        4    0.000    0.000    0.000    0.000 _decoders.py:49(decode)
        4    0.000    0.000    0.000    0.000 _models.py:231(multi_items)
        4    0.000    0.000    0.000    0.000 cookiejar.py:647(request_path)
        4    0.000    0.000    0.000    0.000 _models.py:1270(info)
        4    0.000    0.000    0.000    0.000 _decoders.py:260(flush)
