"id","created_at","name","has_test","alternate_url"
"128832251","2025-12-17T15:21:42+0300","-","true","https://hh.ru/vacancy/128832251"
"128832251","2025-12-17T15:21:42+0300","-","true","https://hh.ru/vacancy/128832251"
