"id","created_at","name","has_test","alternate_url"
"128311915","2025-12-02T12:07:02+0300","-","false","https://hh.ru/vacancy/128311915"
"128311915","2025-12-02T12:07:02+0300","-","false","https://hh.ru/vacancy/128311915"
