Sat Feb  7 17:39:51 2026    profile_sleep.prof

         470768 function calls (446134 primitive calls) in 1.073 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/iterators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:92(WeakValueDictionary)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/abc.py:96(InspectLoader)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/_warnings.py:1(<module>)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1971(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:470(_SpecialForm)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/_collections.py:39(_Sentinel)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_match.py:1571(SoupSieve)
       30    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        3    0.000    0.000    0.109    0.036 <frozen importlib._bootstrap>:1375(_gcd_import)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2815(NamedTuple)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/formatter.py:10(Formatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/readers.py:56(MultiplexedPath)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:436(PercentStyle)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:747(unwrap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/abc.py:16(ResourceReader)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/requests/structures.py:86(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:437(__str__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dis.py:721(Bytecode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:670(Barrier)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1411(<lambda>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/_text.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2285(_strip_annotations)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/builder/__init__.py:98(register)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.12/linecache.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/queue.py:258(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_weakrefset.py:1(<module>)
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:189(Calendar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/charset_normalizer/version.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_weakrefset.py:85(add)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/importlib/resources/_common.py:51(files)
        5    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:749(__eq__)
      4/2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3278(__getattribute__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/socket.py:496(_real_close)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:651(cache)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/traceback.py:374(StackSummary)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:273(EntryPoints)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:776(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/traceback.py:248(FrameSummary)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.12/opcode.py:58(jrel_op)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/requests/cookies.py:23(MockRequest)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2739(<generic parameters of SupportsAbs>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/traceback.py:679(TracebackException)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/_path/__init__.py:100(CompleteDirs)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/json/decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_compression.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:966(_is_typevar_like)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ipaddress.py:2147(IPv6Interface)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:4210(Sentinel)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/connectionpool.py:67(ConnectionPool)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/_text.py:7(FoldedCase)
        1    0.000    0.000    0.018    0.018 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/requests/certs.py:1(<module>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:124(RLock)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:1681(Doctype)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1599(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/filter.py:44(ElementFilter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ipaddress.py:1420(IPv4Interface)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1482(Logger)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:262(_register_at_fork_reinit_lock)
        9    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/requests/sessions.py:106(SessionRedirectMixin)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1603(__eq__)
        1    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1353(Manager)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/__meta__.py:143(_get_canonical)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_common.py:21(package_to_anchor)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1323(append)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/response.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:112(OrphanPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1137(_BaseGenericAlias)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:919(Handler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/string.py:57(Template)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/encoders.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3045(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:803(PathDistribution)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/error.py:35(HTTPError)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:380(with_segments)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:634(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:61(BeautifulSoupHTMLParser)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/requests/structures.py:13(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/__init__.py:141(RegexFlag)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1192(get_resource_reader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:113(_localized_day)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/importlib/resources/_adapters.py:28(get_resource_reader)
        1    0.000    0.000    1.073    1.073 <string>:1(<module>)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:445(__init_subclass__)
        1    0.000    0.000    0.000    0.000 <frozen importlib.util>:120(_incompatible_extension_module_restrictions)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/poolmanager.py:56(PoolKey)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:2883(deprecated)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/exceptions.py:16(ParserRejectedMarkup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/_version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:414(__getitem__)
        9    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_policybase.py:279(Compat32)
        2    0.000    0.000    0.007    0.003 <frozen importlib._bootstrap>:1171(exec_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:616(set)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/abc.py:153(TraversableResources)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/response.py:300(MultiDecoder)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/_collections.py:63(RecentlyUsedContainer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/quopri.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2846(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_types.py:183(Selector)
        8    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/formatter.py:66(_default)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:265(Condition)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/charset.py:162(Charset)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/builder/__init__.py:439(SAXTreeBuilder)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:1166(__new__)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/element.py:314(ContentMetaAttributeValue)
       16    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_parseaddr.py:211(AddrlistClass)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:356(WeakKeyDictionary)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1217(_GenericAlias)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:406(_eval_type)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:75(Day)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1310(StrEnum)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:415(Purpose)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/header.py:536(_Accumulator)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/logging/__init__.py:469(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/_typing.py:45(_RegularExpressionProtocol)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:314(HTMLParserTreeBuilder)
        1    0.000    0.000    0.000    0.000 <frozen os>:1087(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/_meta.py:47(SimplePath)
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:183(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/random.py:126(__init__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/importlib/resources/_adapters.py:149(_native)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/_request_methods.py:20(RequestMethods)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/contextlib.py:299(helper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:111(SubPattern)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2750(<generic parameters of SupportsRound>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:427(__setitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ipaddress.py:563(_BaseAddress)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2786(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:514(__getitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/idna.py:226(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:277(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_common.py:80(_)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tempfile.py:614(_TemporaryFileWrapper)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1054(source_to_code)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:289(update)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_markupbase.py:23(ParserBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:2145(FancyURLopener)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/util/timeout.py:14(_TYPE_DEFAULT)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1276(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/contextlib.py:104(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1158(create_module)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:965(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookies.py:442(BaseCookie)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:227(_TLSMessageType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:935(AbstractBasicAuthHandler)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:429(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:546(Formatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3308(signature)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/_path/__init__.py:82(InitializedState)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:742(Prepared)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/requests/auth.py:76(HTTPBasicAuth)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/importlib/resources/_common.py:33(wrapper)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/css_types.py:97(ImmutableDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tempfile.py:571(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:361(_flatten_literal_params)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:125(DeprecatedTuple)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:137(_RLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:361(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:1675(TypeVar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:159(TLSVersion)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:623(_calc_mode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3228(BinaryIO)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1438(_SpecialGenericAlias)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:45(__getattr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/selectors.py:290(SelectSelector)
        4    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/util/retry.py:253(<genexpr>)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:526(_SpecialGenericAlias)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:1076(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2034(Annotated)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:185(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/util/request.py:44(_TYPE_FAILEDTELL)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:1859(LWPCookieJar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:175(get_annotations)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:855(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/weakref.py:38(WeakMethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:2078(PyZipFile)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/soupsieve/__meta__.py:40(Version)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/abc.py:28(__getattr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:588(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/string.py:188(Formatter)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/exceptions.py:58(ProxyError)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/typing_extensions.py:952(Reader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/readers.py:32(ZipReader)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/response.py:374(BytesQueueBuffer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:1032(_ClassFinder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1561(_UnionGenericAlias)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/feedparser.py:44(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/__init__.py:179(sub)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:467(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:743(Cookie)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/feedparser.py:134(FeedParser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tempfile.py:271(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:75(State)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:424(notify_all)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:1472(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/_itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/builder/__init__.py:86(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/random.py:222(__init_subclass__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:3059(NewType)
        3    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/bs4/formatter.py:221(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/calendar.py:442(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/util/request.py:60(make_headers)
        1    0.000    0.000    0.000    0.000 /mnt/d/School21/Projects/Data Science/DSB4_Package_management.ID_1577671-1/src/ex00/melaniwi/lib/python3.12/site-packages/urllib3/poolmanager.py:506(ProxyManager)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1982(_AnnotatedAlias)
